"MaTinh","TenTinh","MaQuanHuyen","TenQuanHuyen","MaPhuongXa","TenPhuongXa","LoaiHinh","LoaiDoThi"
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23881","Xã Ia Pnôn","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23884","Xã Ia Nan","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23887","Xã Chư Prông","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23896","Xã Bàu Cạn","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23908","Xã Ia Tôr","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23911","Xã Ia Boòng","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23917","Xã Ia Púch","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23926","Xã Ia Pia","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23935","Xã Ia Lâu","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23938","Xã Ia Mơ","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23941","Xã Chư Sê","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23942","Xã Chư Pưh","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23947","Xã Bờ Ngoong","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23954","Xã Al Bá","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23971","Xã Ia Hrú","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23977","Xã Ia Ko","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23986","Xã Ia Le","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","23995","Xã Đak Pơ","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24007","Xã Ya Hội","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24013","Xã Pờ Tó","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24022","Xã Ia Pa","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24028","Xã Ia Tul","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24043","Xã Phú Thiện","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24044","Phường Ayun Pa","Phường",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24049","Xã Chư A Thai","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24061","Xã Ia Hiao","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24065","Xã Ia Rbol","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24073","Xã Ia Sao","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24076","Xã Phú Túc","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24100","Xã Ia Dreh","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24109","Xã Uar","Xã",""
"52","Tỉnh Gia Lai","52","Tỉnh Gia Lai","24112","Xã Ia Rsai","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22333","Phường Bắc Nha Trang","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22366","Phường Nha Trang","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22390","Phường Tây Nha Trang","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22402","Phường Nam Nha Trang","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22411","Phường Bắc Cam Ranh","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22420","Phường Cam Ranh","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22423","Phường Ba Ngòi","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22432","Phường Cam Linh","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22435","Xã Cam Hiệp","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22453","Xã Cam Lâm","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22465","Xã Cam An","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22480","Xã Nam Cam Ranh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22489","Xã Vạn Ninh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22498","Xã Tu Bông","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22504","Xã Đại Lãnh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22516","Xã Vạn Thắng","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22525","Xã Vạn Hưng","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22528","Phường Ninh Hòa","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22546","Xã Bắc Ninh Hòa","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22552","Xã Tây Ninh Hòa","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22558","Xã Hòa Trí","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22561","Phường Đông Ninh Hòa","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22576","Xã Tân Định","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22591","Phường Hòa Thắng","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22597","Xã Nam Ninh Hòa","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22609","Xã Khánh Vĩnh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22612","Xã Trung Khánh Vĩnh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22615","Xã Bắc Khánh Vĩnh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22624","Xã Tây Khánh Vĩnh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22648","Xã Nam Khánh Vĩnh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22651","Xã Diên Khánh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22657","Xã Diên Điền","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22660","Xã Diên Lâm","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22672","Xã Diên Thọ","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22678","Xã Diên Lạc","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22702","Xã Suối Hiệp","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22708","Xã Suối Dầu","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22714","Xã Khánh Sơn","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22720","Xã Tây Khánh Sơn","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22732","Xã Đông Khánh Sơn","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22736","Đặc khu Trường Sa","Đặc khu",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22738","Phường Đô Vinh","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22741","Phường Bảo An","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22759","Phường Phan Rang","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22780","Phường Đông Hải","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22786","Xã Bác Ái Tây","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22795","Xã Bác Ái","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22801","Xã Bác Ái Đông","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22810","Xã Ninh Sơn","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22813","Xã Lâm Sơn","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22822","Xã Mỹ Sơn","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22828","Xã Anh Dũng","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22834","Phường Ninh Chử","Phường",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22840","Xã Công Hải","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22846","Xã Vĩnh Hải","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22849","Xã Thuận Bắc","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22852","Xã Ninh Hải","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22861","Xã Xuân Hải","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22870","Xã Ninh Phước","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22873","Xã Phước Hậu","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22888","Xã Phước Dinh","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22891","Xã Phước Hữu","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22897","Xã Thuận Nam","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22900","Xã Phước Hà","Xã",""
"56","Tỉnh Khánh Hòa","56","Tỉnh Khánh Hòa","22909","Xã Cà Ná","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22015","Phường Tuy Hòa","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22045","Phường Bình Kiến","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22051","Phường Sông Cầu","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22057","Xã Xuân Lộc","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22060","Xã Xuân Cảnh","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22075","Xã Xuân Thọ","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22076","Phường Xuân Đài","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22081","Xã Đồng Xuân","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22090","Xã Xuân Lãnh","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22096","Xã Phú Mỡ","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22111","Xã Xuân Phước","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22114","Xã Tuy An Bắc","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22120","Xã Tuy An Đông","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22132","Xã Tuy An Tây","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22147","Xã Ô Loan","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22153","Xã Tuy An Nam","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22165","Xã Sơn Hòa","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22171","Xã Tây Sơn","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22177","Xã Vân Hòa","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22192","Xã Suối Trai","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22207","Xã Sông Hinh","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22222","Xã Đức Bình","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22225","Xã Ea Bá","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22237","Xã Ea Ly","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22240","Phường Phú Yên","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22250","Xã Sơn Thành","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22255","Xã Tây Hòa","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22258","Phường Đông Hòa","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22261","Phường Hòa Hiệp","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22276","Xã Hòa Thịnh","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22285","Xã Hòa Mỹ","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22291","Xã Hòa Xuân","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22303","Xã Phú Hòa 2","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","22319","Xã Phú Hòa 1","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24121","Phường Tân Lập","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24133","Phường Buôn Ma Thuột","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24154","Phường Thành Nhất","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24163","Phường Tân An","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24169","Phường Ea Kao","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24175","Xã Hòa Phú","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24181","Xã Ea Drăng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24184","Xã Ea H’Leo","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24187","Xã Ea Hiao","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24193","Xã Ea Wy","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24208","Xã Ea Khăl","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24211","Xã Ea Súp","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24214","Xã Ia Lốp","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24217","Xã Ea Rốk","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24221","Xã Ia Rvê","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24229","Xã Ea Bung","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24235","Xã Buôn Đôn","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24241","Xã Ea Wer","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24250","Xã Ea Nuôl","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24259","Xã Quảng Phú","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24265","Xã Ea Kiết","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24277","Xã Ea Tul","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24280","Xã Cư M’gar","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24286","Xã Ea M’Droh","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24301","Xã Cuôr Đăng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24305","Phường Buôn Hồ","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24310","Xã Krông Búk","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24313","Xã Cư Pơng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24316","Xã Pơng Drang","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24328","Xã Ea Drông","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24340","Phường Cư Bao","Phường",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24343","Xã Krông Năng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24346","Xã Dliê Ya","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24352","Xã Tam Giang","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24364","Xã Phú Xuân","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24373","Xã Ea Kar","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24376","Xã Ea Knốp","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24400","Xã Ea Păl","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24403","Xã Ea Ô","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24406","Xã Cư Yang","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24412","Xã M’Drắk","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24415","Xã Cư Prao","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24433","Xã Ea Riêng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24436","Xã Cư M’ta","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24444","Xã Krông Á","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24445","Xã Ea Trang","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24448","Xã Krông Bông","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24454","Xã Dang Kang","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24472","Xã Hòa Sơn","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24478","Xã Cư Pui","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24484","Xã Yang Mao","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24490","Xã Krông Pắc","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24496","Xã Ea Kly","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24502","Xã Ea Phê","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24505","Xã Ea Knuếc","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24526","Xã Tân Tiến","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24529","Xã Vụ Bổn","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24538","Xã Krông Ana","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24540","Xã Ea Ning","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24544","Xã Ea Ktur","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24559","Xã Ea Na","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24561","Xã Dray Bhăng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24568","Xã Dur Kmăl","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24580","Xã Liên Sơn Lắk","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24595","Xã Đắk Liêng","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24598","Xã Đắk Phơi","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24604","Xã Krông Nô","Xã",""
"66","Tỉnh Đắk Lắk","66","Tỉnh Đắk Lắk","24607","Xã Nam Ka","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22918","Phường Mũi Né","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22924","Phường Phú Thuỷ","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22933","Phường Hàm Thắng","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22945","Phường Phan Thiết","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22954","Phường Tiến Thành","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22960","Phường Bình Thuận","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22963","Xã Tuyên Quang","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22969","Xã Liên Hương","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22972","Xã Phan Rí Cửa","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22978","Xã Tuy Phong","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","22981","Xã Vĩnh Hảo","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23005","Xã Bắc Bình","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23008","Xã Phan Sơn","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23020","Xã Hải Ninh","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23023","Xã Sông Lũy","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23032","Xã Lương Sơn","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23041","Xã Hồng Thái","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23053","Xã Hòa Thắng","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23059","Xã Hàm Thuận","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23065","Xã La Dạ","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23074","Xã Đông Giang","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23086","Xã Hồng Sơn","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23089","Xã Hàm Thuận Bắc","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23095","Xã Hàm Liêm","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23110","Xã Hàm Thuận Nam","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23122","Xã Hàm Thạnh","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23128","Xã Hàm Kiệm","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23134","Xã Tân Lập","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23143","Xã Tân Thành","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23149","Xã Tánh Linh","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23152","Xã Bắc Ruộng","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23158","Xã Nghị Đức","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23173","Xã Đồng Kho","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23188","Xã Suối Kiết","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23191","Xã Đức Linh","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23194","Xã Hoài Đức","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23200","Xã Nam Thành","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23227","Xã Trà Tân","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23230","Xã Tân Minh","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23231","Phường Phước Hội","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23235","Phường La Gi","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23236","Xã Hàm Tân","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23246","Xã Tân Hải","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23266","Xã Sơn Mỹ","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","23272","Đặc khu Phú Quý","Đặc khu",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","24611","Phường Bắc Gia Nghĩa","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","24615","Phường Nam Gia Nghĩa","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","24616","Xã Quảng Sơn","Xã",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","24617","Phường Đông Gia Nghĩa","Phường",""
"68","Tỉnh Lâm Đồng","68","Tỉnh Lâm Đồng","24620","Xã Quảng Hòa","Xã",""
